Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Nigeria,NGA,,,,,,,,,,,,,,,,,,20164384.34,3148257.783,8278044.632,21946633.79,16188874.3,17818396.82,13804340.16,11741262.51,10069658.73,3989688.356,2739018.355,2424527.401,10183665.81,10008540.02,65544714.33,56448404.41,793154025.5,549872704.1,250043007.2,296587337.3,585738409.8,448546824.8,1301055577,1391826072,1166614598,1208958588,1062820789,2272734507,14640084310,16932144079,18014430787,19199974036,18370796915,19744755063,20616772501,20542884460,20797073957,20999084800,20626046924,19697938004,22037016832,24311022416,23809281401,17207547306,19483402059,20127614151,19549549365
Nicaragua,NIC,,,,,,,,,,,,,,,,,,3900000.095,4099999.905,4500000,,,,,,,,,,,,,10000000,25000000,50000000,75000000,95000000,150000000,200000000,300000000,320000000,335700000,376500000,438800000,518800000,615700000,697500000,739600000,819900000,770300000,824800000,913600000,1016300000,1081300000,1140200000,1197500000,1268100000,1394700000,1504800000,1686400000,1855000000,2149900000,3227200000,4662300000
Netherlands,NLD,,,,,,,,,,,133425415,203130355.8,262031433.1,367418853.8,347947174.1,334755615.2,328868133.5,400932647.7,446557281.5,550761962.9,604357360.8,556271301.3,656217773.4,567021972.7,492894073.5,501530181.9,626001709,753309448.2,814183776.9,768753540,708941406.3,672398986.8,792309875.5,901634399.4,984060730,664928498.1,697115591.6,661403843,631115240.8,485618075.3,425802933.8,482759932.3,484117843.3,1120669354,1298282067,1258740178,1552637654,1630181336,1649099406,2809413862,2779175299,3216989963,3079928941,3275687101,3723144479,3276248684,3206127086,3417061015,3724082172,3673480765,3622290492,3956821809,3729112483,4060991921
Norway,NOR,,,,,,,,,,,,,,,,8054653.168,8800554.276,66182762.15,67983589.17,73067047.12,101641563.4,125045402.5,106602180.5,101234321.6,101051979.1,105437133.8,110845802.3,134862152.1,137937210.1,140336029.1,157823577.9,174230819.7,189878479,166334716.8,170302322.4,238739187.6,308864865,288915989.5,300609140.5,287757541.9,270449673.5,278971195.7,332634794.3,391700584.1,464972458.8,505278425,528833099.6,616676514.8,684970950.4,631471271.3,679971540.3,764994189.9,766529947,791457692,759947590.4,608942452.3,593573549,615776510.1,644347130.3,615742173.2,589006802.7,671785690.8,629503251.1,599361986.2
Nepal,NPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54825103.76,50118518.83,56822666.94,44160126.07,49458057.88,67504902.92,83462780.29,111498192,146985151.9,678485892,771072126.5,822608955.2,1211823253,1453231426,1733858518,2727140487,2983336877,3464092682,4216894010,4792506200,5583702128,5888650155,6729935671,6611838544,6928133767,8286629516,8244465869,8107744662,8225960575,9292873815,10724572196
Nauru,NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227398.8651,210117.2603,212867.9362,1231651.413,8378829.69,10689194.74,11852785.56,10420480.41,11739815.54,10346242.86,6535565.314,3727921.866,2483818.707,1190603.303,918715.8577,880605.8116
New Zealand,NZL,,,,,,,,,,,,,107568000.8,156077774,162146469.1,157393798.8,127377281.2,143645858.8,155533096.3,207459869.4,256152557.4,259673492.4,294577362.1,300758941.7,275288879.4,256343048.1,303651428.2,379271850.6,491960022,584965942.4,761847595.2,651125366.2,602392150.9,832968261.7,1154772705,1651630371,2039780396,1010340271,259445526.1,257530822.8,215300354.6,218798054.7,232521812.1,290415929.7,322273181.3,352035937.8,334684335.5,383652892.2,421363024.5,331041414.5,370502945.3,455316355.6,461782564.2,459239108.4,535105600.1,531736255.3,528072446.6,538592709.7,508952374.8,473929653.2,428486699.1,661455084.3,577354203.6,816120343.1
OECD members,OED,,,,,,,,,,,1666121484,2154648225,2658484417,2855501229,4083938675,8197777585,8367763733,11449334163,14290385065,18132553314,22292864296,21617685562,20791878416,19290557067,19196532986,19216465362,25424938150,31875519984,35749698863,39105643938,45515323942,46729374441,49964271884,48071607059,49767784632,52263243239,52925425779,57778198404,60877046617,59555678986,60067728599,63052638462,67999712588,83278174584,96064485405,1.05152E+11,1.18063E+11,1.35295E+11,1.50319E+11,1.40728E+11,1.40018E+11,1.53796E+11,1.52127E+11,1.64731E+11,1.72007E+11,1.61511E+11,1.63663E+11,1.7494E+11,1.86823E+11,1.9052E+11,1.92034E+11,2.14872E+11,2.22275E+11,2.40311E+11
Oman,OMN,,,,,,,,,,,,,,,,,,,28951940.54,32715690.61,34742328.64,40532714.84,43427909.85,43427909.85,43428222.66,43428539.28,39268875.12,39011703.49,39011703.49,39011703.49,39011703.49,39011703.49,39011703.49,39011703.49,39011703.49,39011704.27,39000000,39000000,39000000,39000000,39000000,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51
Other small states,OSS,,,,,,,,,,,,18177015.3,17820796.97,19522953.03,22210059.16,194648131.4,274479038.5,359278000.6,370322563.3,419694794.8,549313413.4,553666953.2,1052896446,1142609867,1015006749,798433754.8,853114651.9,1252572593,1217434301,1270890650,1489953341,1498748150,1639702313,1489955387,1690451786,1611821178,1443067248,1378798581,1128307070,1016945851,963327180.8,734559863.6,711099919.9,1076590781,1721369597,975769792.9,1133911690,1424569661,2458240502,2094042343,2478527419,2630745587,2498961993,2373902119,2801761474,2531330528,2638731495,2925310442,3187516233,3179680299,3261823886,3825888080,3602535255,3751772591
Pakistan,PAK,,,,,,,,,,,,,,,,,411736938.5,872086608.9,1309296997,1501616821,2047622437,2067108154,2588121582,2940239990,2580805664,2537092529,2446387207,2180528076,1871958252,2017306152,2006266968,1548698364,1573619019,1446277100,1749277100,1712219436,1284050241,1707282925,1172000000,996000000,1075000000,1461000000,3554000000,3964000000,3945000000,4280000000,5121000000,5998000000,7039000000,8717000000,9690000000,12263000000,14007000000,14629000000,17244000000,19306000000,19819000000,19856000000,21193000000,22252000000,26089000000,31312000000,30176000000,26558000000
Panama,PAN,,,,,,,,,,,,,,,,,,103699996.9,120800003.1,135699996.9,65199996.95,61700000.76,75500000,78099998.47,74000000,99000000,100400001.5,104400001.5,102099998.5,102099998.5,109699996.9,108099998.5,102400001.5,108699996.9,112000000,112000000,86200000,64300000,58200000,48300000,16400000,73100000,84600000,106800000,108900000,129600000,300500000,355300000,378000000,337000000,410000000,368200000,410900000,461400000,756400000,554200000,502518500,533355900,537877175.6,580854151,386538182.8,566699967.8,526398352.7,515681077.4
Peru,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87000000,148000000,240000000,289000000,473000000,599000000,597000000,636000000,647000000,670000000,717663840,753211439.5,705382493.1,868500000,1132713590,1440067536,1837494274,2130814663,2443644585,2408698137,2533910907,2696961723,2787954663,2707246390,2636539865,2725062654,2883886545,3051238954,3224754055,3325921219,2904045864,3607625054,3707556166,4446181862
Philippines,PHL,,,,,,,,,,,,,,,,,,339000000,446000000,556000000,626000000,800000000,1049000000,1124000000,718000000,806000000,861000000,1020000000,1262000000,1362000000,1465000000,1850000000,2538000000,2587000000,3452000000,5360000000,4875000000,6799000000,5130000000,6693000000,6924000000,8760000000,9735000000,10239000000,11468000000,13732557722,15496088457,16437434092,18850672419,19959507639,21556633836,23053626019,24609679613,26716840269,28690797896,29799395700,31141973475,32809770434,33808967986,35167471832,34882844550,36685313168,38048724464,39096890142
Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474978.694,1542184.8,1529496.47,1604639.526,1590526.341,1685461.37,1967273.556,2360256.649,2359934.249,2218252.449,2273734.061,2362000,2369000,2319000,2364000,2276000,1882000,1953000,1953000
Papua New Guinea,PNG,,,,,,,,,,,,,,,,,13977520.94,8717079.163,9158178.329,9130308.151,5445909.023,4737266.541,6099514.008,4313142.776,5354969.025,5607313.156,7007307.053,13434066.77,10012715.34,7227381.706,5436425.686,21015235.9,20734443.66,20446674.35,19904487.61,15668252.94,15166875.84,13949213.98,9713940.62,7844246.387,7226507.187,5924500.942,5622274.35,6931479.345,9526646.376,6846522.757,4412111.38,7622440.284,7350469.363,4734583.324,3501731.446,12299746.09,14254412.22,14280890.13,10474115.13,3944547.935,2694279.502,4262316.573,3646878.519,29347869.5,2297150.997,11901461.21,3000000,3000000
Poland,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581000000,724000000,774000000,848000000,1070000000,825000000,1496000000,1563000000,1685000000,2284000000,4724000000,7283000000,9563000000,11975000000,12321000000,10214000000,7712000000,7768000000,7041000000,7457000000,7468000000,6835000000,6763000000,7305000000,7603000000,7063000000,6727000000,7132000000,6433000000,7127000000
Pre-demographic dividend,PRE,,,,,,,,,,,7260000.229,7260000.229,13859999.66,12539999.96,79143551.62,153665028.5,181436956.1,280975107.4,377669676.8,539153399.8,880474432.3,966440824.9,623691398.2,769255042.2,692593075.1,761207550.2,750127983.9,815618332.2,962555356.5,1177930709,934444956,922193808.2,1117254702,1717276296,1421370718,1421828459,1355076495,2174477218,2368480041,3510310908,3545957246,3160893717,3726593199,4220707227,6186976665,18955805870,21736851195,23481311709,26408271129,25474144316,28237577031,30631270526,30715479031,32059497849,32691387079,33498437216,32661809541,36222313445,43254357142,43334850224,35877185038,41640721270,46332952242,46843035175
Puerto Rico,PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,,,,,,,,,,,,,,,,1127104004,924339477.5,1197053955,1697034912,2486267578,2968488037,2876444824,2635154053,2187293945,2199776855,2163800537,2654412598,3371763184,3524135010,3705802979,4478965820,4717690918,4762224121,4315121582,3805934326,3952520160,3708172450,3487517949,3531591603,248140557.6,258747231.7,342123729.9,309037742.7,384011510.1,385229331.6,386598229.6,440128945.7,609952878.8,640917115.9,598188764.3,516896598,539538479.7,461187847.8,446468761.5,437460850.7,369222823,424677827.9,490417613.2,545035055.3,617601901.9,723294228,776567248.8,976012728.1,1335444809
Paraguay,PRY,,,,,,,,,,,,,,,,5900000.095,7300000.191,17500000,37500000,36400001.53,52099998.47,63099998.47,41400001.53,33200000.76,24000000,9600000.381,13699999.81,22700000.76,23899999.62,39500000,33799999.24,42400001.53,63900001.53,94599998.47,147899993.9,134900000,136900000,141200000,142600000,148000000,151700000,140000000,98700000,109500000,132000000,161300000,336000000,340786000,362630000,377300000,409885000,540670000,634100000,623280000,506640000,553640400,656858400,704079200,682869965.8,665990282.5,583714988.9,585384046.2,592286768.1,745717992.6
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582100000,542300000,623300000,1058245498,1096285162,863808161.5,805742463.2,771775117.6,310077968.4,398558393,378337238.9,464056317.9,598543423.2,740724365.5,755235907.9,927139386.6,1141713036,1737049553,1489335822,1804542445,1817412109,2086576176,2378923437,2833912788,3152859814,2559660846,3760462368,4595305699,3244247812
Pacific island small states,PSS,,,,,,,,,,,,793769.9556,607909.739,2062166.452,4513935.089,6694577.217,5374445.915,11541872.98,18057362.56,24727344.99,32572617.89,37859680.06,47096185.92,53856820.82,54739126.21,86315581.32,91753145.22,99964464.2,89330696.11,90366199.01,102259079.5,88060342.31,104135476.1,97246846.2,91660984.04,79360834.72,113194178.1,96752378.88,75653152.31,79849861.22,106131171.7,202603962.8,220468421.3,240216176.1,257477547,396286611.5,429589372.2,426056304,422449086.3,458086086.8,475962943.4,509557889.3,578568967.2,615760624.5,621794593.9,651088534.4,664218290.9,756175767.5,801602027.2,881447411.1,940048617.1,1190409369,1334519129,1294008978
Post-demographic dividend,PST,,,,,,,,,,,1572521484,2015367565,2468606069,2673601021,2518670928,6792821143,7303238727,10322137143,13071032219,15864086540,18694393441,17249622739,17100135222,16114586655,15530606608,15596658684,21207325726,26693785824,30599069914,32072656076,37612735749,38856458778,41142938334,39315753020,39896289973,42969674132,43040853392,46450630708,49477497116,48331714439,47256569102,49974206204,55268680992,65816714436,73497532062,76021239442,82224097940,97712790228,1.12586E+11,1.09555E+11,1.11804E+11,1.25545E+11,1.24752E+11,1.38494E+11,1.42161E+11,1.31541E+11,1.33025E+11,1.43604E+11,1.54115E+11,1.5611E+11,1.52748E+11,1.66369E+11,1.6669E+11,1.78207E+11
French Polynesia,PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407977858.4,508521721.2,598362792.8,557270620.3,621861790,688761877.5,763053748,727757245.9,650741021.2,722369036.5,633487535,671653930.2,660117942.4,564273664.8,581560094.2,581560094.2,581560094.2,581560094.2,581560094.2,581560094.2,581560094.2,581560094.2
Qatar,QAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,573626373.6,803296703.3,574395604.4,498626373.6,437087912.1,378571428.6,665934065.9,467032967,576648351.6,651648351.6,858791208.8,1031593407,1437087912
Romania,ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000,9000000,18000000,16000000,49000000,96000000,96000000,116000000,143000000,124000000,131000000,951783338.2,1160464158,1624282412,1702335818,682463491.2,641386614.5,694116383.4,733218617.5,4805772256,5083522749,5391416914,5929792425,6555658959,6983986125,8142029279,7625731191,9115773922,8781328573,9692615823
Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563000000,165900000,101500000,226750000,301170000,425210000,499950000,986410000,935980000,1113700000,2206750000,3436560000,3820380000,4666330000,5736970000,5105060000,5250020000,6103270000,5787730000,6750810000,7776540000,6903390000,6688670000,8235000000,9287270000,10432480000,9914970000,9646920000,3245171006,2548742014
Rwanda,RWA,,,,,,,,,,,,,,,,,247391.1941,1177879.691,2167890.787,4787133.694,3381209.373,3900858.402,7178167.343,3434139.729,2943145.752,2864348.412,4018681.526,4480205.059,3806522.131,3955134.63,2628306.15,3547338.963,1844128.847,3931029.558,12528777.12,21126523.97,13181734.09,5236945.152,4277427.435,3317909.718,6626256.797,7850030.503,7210000,9618445.761,9809775.687,0,0,0,0,0,106471877,174202485.5,182402478.1,170199422.5,183593635.9,159199957,172516841,215292394.8,260511615.6,260710294.7,280069130.5,391212400.3,474156653.6,518060502.2
South Asia,SAS,,,,,,,,,,,,,,,,438446359.6,1085799704,1903860468,2628540134,3169839504,5294965424,4979135238,6021563446,6539707092,5679748871,5802175385,5589540497,5944809723,5309743396,5748542120,5571348377,6051067456,5932209558,6664947309,9524337206,9997037448,12284445955,14550388902,13340378995,15077036448,17193975421,19157188517,24124362140,30351370034,28678483382,33909208829,42507198068,54029097315,71707884028,74911674450,81997033719,96395627273,1.0798E+11,1.10834E+11,1.15816E+11,1.17613E+11,1.10677E+11,1.17313E+11,1.31745E+11,1.39831E+11,1.47115E+11,1.57039E+11,1.76437E+11,1.85433E+11
Saudi Arabia,SAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93866666.67,105600000,123466666.7,216186666.7,214400000,236480000,243733333.3,245920000,268773333.3,273304000,295434400,317361866.7,290788000,334914666.7,334029333.3,302253072.1,294914319.7,287019259.8,311428856
Sudan,SDN,,,,,,,,,,,,,,,,,,40492912.29,68978424.07,127889999.4,262200012.2,383991638.2,133111251.8,274461547.9,284769226.1,260808441.2,113319999.7,137817779.5,217355560.3,416733337.4,61900001.53,45400001.53,123699996.9,75199996.95,107199996.9,346200000,221520000,419600000,686600000,665100000,640800000,739600000,977690000,1223600000,1402950000,703788385.7,800828762,999710750.1,1590626089,1394395643,1455537377,824220909.3,595843243.8,619508803.4,506556821.9,151392010.5,153411466.3,212936009.9,425214350.6,522317287.8,495355092.5,1119019556,1499430935,1000000000
Senegal,SEN,,,,,,,,,,,,,,,8516660.69,26316661.83,45992790.22,43064205.17,55615661.62,56270721.44,77054306.03,68192329.41,66310363.77,58966156.01,53758190.16,79418968.2,108949920.7,117822601.3,117543090.8,112755683.9,142067581.2,162562484.7,175676010.1,170008346.6,113831893.9,146028708.5,150479199.1,150465321.9,147418829.4,186030796.6,234066647.2,304944980.1,346122851.4,512080217.3,634031644.8,789138740.1,926064834.8,1193376016,1482085064,1355834397,1479119820,1616025933,1576225069,1777897284,1931624793,1757754462,1980581470,2148911385,2427531906,2525650779,2607382543,3096612464,3007014615,2935906982
Singapore,SGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,SLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2356276.601,4323108.472,4528052.886,3224827.519,3881133.403,8696489.93,7162382.821,10741652.56,12632927.02,9141559.768,12514457.31,14278624.92,16928911.05,20723053.99,20640175.11,16335086.98,18587890.83,20282719.83,16328761.33,19899017.72,25474128.76,27508844.21,51031663.6,81144899.59,84552017.21
Sierra Leone,SLE,,,,,,,,,,,,,,,,,,,,,95256.4552,87994.7394,80733.031,53041.108,79682.8642,39260.6258,57817.8428,76375.0598,79965.3456,51828.4068,27072.385,27764.2179,65673.314,57801.5745,55902.1309,23673629.72,25246637.87,5984620.205,20330605.05,22476894.13,7134994.324,6215277.851,21815455.1,25889258.39,24714834.48,2435105.011,15622339.18,41973856.38,22578604.14,35896004.04,44218584.27,58811616.45,64534081.21,69660699.5,62430104.57,48163694.6,58230465.76,63556890.5,73207824.62,177493122.2,177031971.5,232350066.9,321604651.6,321604651.6
El Salvador,SLV,,,,,,,,,,,,,,,,,10600000.38,54000000,67839996.34,100000000,49040000.92,72480003.36,112199996.9,115440002.4,159119995.1,157160003.7,157291091.9,186639999.4,210740005.5,237820007.3,366278900.1,475234924.3,694308776.9,795747558.6,971731323.2,1063899862,1083837807,1199486081,1338320959,1386000000,1764200000,1924300000,1952600000,2121300000,2563000000,3028600000,3482700000,3709050000,3754750000,3402340000,3471836719,3643949246,3914048534,3966478548,4160378001,4274620676,4561580071,4996353545,5391738702,5656754219,5931312889,7622444558,7851002206,8193238017
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,16600000,18703507.58,17387420.61,17658928.65,21041053.33,21041053.33,21041053.33
Somalia,SOM,,,,,,,,,,,,,,,,,,,,36648132.32,57251785.28,7148530.483,19897026.06,21700494.77,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1482000000,1577000000,1735000000,1735000000,1735000000,1735000000
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3764205524,3545491380,4649881251,4117446496,3960970272,3546455140,4024794307,3696031997,3370435504,3205371734,3589629282,4445606867,4237925901,3868521648,4597739283,5704184319,5772220869
Sub-Saharan Africa (excluding high income),SSA,,,,,,,,,,,22659994.13,22638212.21,30732321.74,28418270.11,109083804.9,362107662.2,419619361.9,603376114,716751265.4,936740654.5,1397703775,1535195728,1686019494,1891603801,1673439423,1502909702,1541440767,1995964556,2096648601,2370604951,2355487646,2363396697,2681344581,3140667622,3118474404,3051788008,2815778389,3654130840,3705020875,4778602597,4798173841,4082403852,4627211272,5510716581,7806331697,20110839918,23282367301,25732374457,28431876685,28397099158,31639686582,37035410796,37213674090,37537539770,39679285791,42167423549,38590472013,42255004580,49498538617,50010255081,43166830993,47949488176,53184254673,54207458181
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1985610.2,1138720000,1083000000,633830000,1267160000,80440000,86510000,135000000,267300000,1138504150
Sub-Saharan Africa,SSF,,,,,,,,,,,22659994.13,22638212.21,30732321.74,28418270.11,109083804.9,362107662.2,419619361.9,603376114,716751265.4,936740654.5,1397703775,1535195728,1686019494,1891603801,1673439423,1502909702,1541440767,1995964556,2096648601,2374864403,2362992087,2370716822,2692105790,3140957112,3118771089,3052292001,2816482616,3654349687,3705134896,4778789772,4801332851,4084194706,4629191187,5515571693,7813140007,20122941009,23295636861,25737142481,28435038503,28413222641,31657063532,37060672725,37231343160,37550414099,39694361746,42185847780,38612559037,42276665828,49521252311,50033903301,43176810679,47959000421,53195172764,54218875072
Small states,SST,,,,,,,,,,,4400000.095,23578669.19,23529470.98,27965207.81,34857517.24,213182771.7,380946018.9,470236537.1,481096590.8,564038807.7,707878624.7,729537744.6,1239959297,1312316684,1202530463,1091623359,1171471502,1617512985,1609026510,1722320574,1976606210,1876094228,2067931761,2014179994,2510461432,2526702254,2476633975,2438354554,2231527751,2192325579,2274371550,2336188010,2594098587,3197738085,4155168977,1905244000,2128722413,2543599798,3536671654,3207169007,3689143798,3984286516,3992149522,3803452022,4254686600,4007888487,4049448225,4505115079,4837280376,5032195542,5302952906,6303300520,6226764369,6339805428
Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,298716.1577,596723.7353,773624.301,955742.4784,712219.4171,1096014.738,3254174.232,277999.5501,85516.572,70096.1947,63699.1858,157212.2127,310000.0024,,,,,,,800000,500000,560000,463800,553670.3144,797330.5608,1821460.088,1100000,1500000,1600000,2000000,3000000,2000000,6363257.454,6881334.487,6358889.79,26566722.92,26827848.81,19980196.89,18044840.56,18192067.23,17776130.48,11114429.37,8620359.248,10591491.64,10143926.65,10000000
Suriname,SUR,,,,,,,,,,,,,,,,,,3099999.905,4699999.809,5400000.095,6000000,6099999.905,4000000,6000000,5900000.095,4500000,1700000.048,2099999.905,2799999.952,2000000,500000,4099999.905,4599999.905,3500000,200000.003,266666.6806,333333.3433,400000.006,1350000.024,2299999.952,1250000,200000.003,15100000.38,23500000,9100000.381,3900000,2100000,2800000,2200000,4600000,4300000,3893784.528,8057490.75,6993693.279,8833808.604,6705559.504,1493543.566,97912850.92,98678756.53,96177384.31,124028649.1,147616111.5,148170216.5,146894430.4
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78525115.97,48492443.08,25742912.22,20787354.43,29128895.33,23214363.26,19242010.48,17795790.15,22498262.78,24388759.28,425324010.8,702778958.3,1210904295,1343434297,1661512193,2050364972,1672288995,1590890346,1753891236,1927193404,2071687509,2395643258,2138338117,2119834516,2164333034,2210599186,2544685949,2463633269,2428848212,2316199137,2239157263
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38299999.24,52200000.76,273399993.9,270000000,275400000,238000000,224500000,222900000,202300000,198200000,212700000,230700000,260900000,261100000,279395375.6,320207430.5,380241218.1,173457864.1,164466518.3,210350063,249086700.2,314082541.5,373328490.1,399506454.6,451975776.7,501999475.6,644842427.4,662862979.1,738061000.6,826522548.9,778988060.1,886667389.4
Sweden,SWE,,,,,,,,,,,5799107.552,11705249.79,12598646.16,16028392.79,20272895.81,26190416.34,41384174.35,60505138.4,48687911.99,46587486.27,65987792.97,67646598.82,136293.0089,24535535.81,22480361.94,23343118.67,18435108.18,98183372.5,104329017.6,127266342.2,152504684.4,206945068.4,232189392.1,231370147.7,249319122.3,255220836.9,269921303.8,315803567.1,125562625.2,363992361.7,437804032.9,578184768.6,512116309.9,1357412370,1595817025,1811506054,2245090114,3205455117,4095491169,3967954238,4060977951,4384693878,4293492858,4673990970,4689970393,3777976974,3191918177,3259793129,3272972546,3384220598,3265896439,3262227169,3698518046,4158945514
Eswatini,SWZ,,,,,,,,,,,,,,,3532128.334,7978280.067,9774999.619,12074999.81,14260000.23,16868654.25,35311187.74,39934127.81,37207046.51,53047302.25,52668056.49,47550159.45,55010177.61,78878868.1,94789123.54,109773315.4,112819404.6,108643890.4,110693702.7,82737571.72,77068580.63,82223879.51,75395830.26,83751347.76,78365182.93,70009838.53,56796073.49,52717094.55,44130934.43,65225295.53,82797580.53,95421869.76,95655068.59,95122183.17,89637366.06,93457762.62,54690323.85,63506470.18,88545679.84,75120413.21,95824457.55,95771402.34,98421043.99,144415393.6,125737322.1,118702081.8,112495380.4,132168224.6,126482605.3,79945065.12
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,54083798.88,55664804.47,72547486.03,62167597.77,55117318.44,60899441.34,55055865.92,50958978.6,48596099.2,38686244.82,46482043.83,48496153.84,48022544.58
Seychelles,SYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4259452.82,7504440.784,7320125.103,10761208.53,289489.5971,296685.5168,503992.5661,704227.7137,218847.0408,114020.9323,187175.3677,3159009.302,1790853.672,1979914.964,4855111.378,6808310.16,12101090.91,13269559.89,4768023.428,3161817.722,16123483.29,17376950.52,25261929.15,17669070.06,12874328.25,15075955.04,18424230.93,22087023.35,21661247.93,22713694.64,23648219.31,9979686.567,9512244.926,10918090.77,11416890.5
Syrian Arab Republic,SYR,,,,,,,,,,,,,,,,,,92449996.95,635900024.4,901400024.4,773500000,436000000,410700012.2,386500000,321399993.9,349600006.1,323000000,334000000,360000000,430000000,385000000,350000000,550000000,352000000,535000000,339000000,313000000,238000000,220000000,198000000,180000000,170000000,135000000,889000000,855000000,823000000,795000000,1030442463,1325013920,1349880000,1622538750,0,0,0,0,0,0,0,0,0,0,0,0,0
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7166000,6053000,7467000,7717097,7481920,0,0,0,0,0
Chad,TCD,,,,,,,,,,,,,,,,,,,,,,,,,,33388.0186,1230126.262,1354244.59,345813.7214,793082.8333,,,204010.8591,321370.1546,724057.2572,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Asia & Pacific (IDA & IBRD countries),TEA,,,,,,,,,,,,793769.9556,607909.739,2062166.452,4513935.089,29322185.52,47306022.4,408370667,581926128.4,783067815.8,1047147372,1320461723,2338251723,2580209148,2130181266,2110681622,2274972996,2347583211,2826638609,2915041980,3109971578,3640387218,4128993003,5019496591,6332859250,8359679944,9576014060,14235954483,8345711204,10428650050,12571307442,14199418748,17455884919,21171325185,25443568924,28817333406,32932715959,39711156212,45745388010,47928826184,56810739670,63095503862,66119261561,73297068095,89080014865,92438263586,88012194731,93353693573,94359742600,92822486968,90903556088,97772149548,1.06984E+11,1.14064E+11
Europe & Central Asia (IDA & IBRD countries),TEC,,,,,,,,,,,,,,,1426000000,1312000000,982000000,982000000,983000000,1694000000,2071000000,2490000000,2140000000,1513000000,1807000000,1714000000,1634000000,2021000000,1776000000,3063000000,3246000000,2819000000,3159800000,3483214007,8466011003,5418580999,6097864898,7005265862,10722006397,9600222241,11012679738,11238224611,11774007904,13261124230,19844767033,28254245327,34648841598,48595950299,57500294465,48458406734,48453602725,55146977171,56424240169,66296074191,65190344378,57182863857,59114713225,69813738665,77637230584,81598697403,76329020821,87980839404,95435468703,90115531525
